PBS ID,Alps ID,User,Budget,PBS Submitted,Alps Start,Alps End,Job Size / Nodes,Peak RSS Memory sum over nodes,Peak VM Memory sum over nodes,Integral RSS (MB-usec),Energy Used sum over nodes,Read system calls,Write system calls,Chars read,Chars written,Pages swapped,Major page faults,Minor page faults,User time,System time,Integrated memory use (MB-usec)
4757852.sdb,28364105,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-08-25 05:03:31,2017-08-25 06:29:46,2017-08-25 19:21:06,194,16599260,33442828,49983175254553636,2431336744,2623346650,69020240,3060693582080,1609385779182,0,636412,11772300157,194176981304000,11027564752000,
4760613.sdb,28389218,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-08-27 01:14:03,2017-08-27 10:18:02,2017-08-27 23:08:18,194,16664172,31717580,49623974723521940,2422021088,2629234833,68861787,3066640136755,1609105715371,0,651223,11638147071,194051968028000,10931438072000,
4761349.sdb,28398914,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-08-27 23:11:40,2017-08-28 00:42:50,2017-08-28 13:40:26,194,16548884,40530684,51831699742064883,2453573538,2633259563,69102936,3070454009646,1608603271641,0,640100,12067936810,195737854788000,11258034492000,
4762901.sdb,28415843,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-08-29 02:50:19,2017-08-29 02:51:35,2017-08-29 16:01:26,194,16647180,36309644,54597659747829951,2472484406,2616042614,68806007,3053342199646,1609211550510,0,657182,11877339052,198725835188000,11483454152000,
4765083.sdb,28431519,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-08-30 06:34:10,2017-08-30 06:35:37,2017-08-30 20:04:25,194,16690300,31575884,53974384198121993,2541314229,2562330126,67109199,2997136760000,1611782574454,0,658971,13676762392,203097646288000,12112917264000,
4793186.sdb,28536311,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-09-14 05:31:08,2017-09-14 05:32:33,2017-09-14 20:05:59,194,16730520,31251224,37789047558927246,2725963043,2656021873,69288668,3093716929617,1608513726071,0,655187,12364080219,218659925404000,13661095744000,
4795005.sdb,28540943,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-09-14 20:08:27,2017-09-15 03:51:22,2017-09-15 17:58:24,194,16630724,29370460,31587482032999781,2658131459,2573991089,67256271,3008980446729,1611816030531,0,663129,13507753002,212091127080000,13230282140000,
4798043.sdb,28550807,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-09-17 00:28:55,2017-09-17 04:26:05,2017-09-17 18:23:29,194,16541892,31562156,35743297837504260,2617674040,2638608797,69152459,3075862472286,1608709715518,0,647934,12445343590,209545276780000,13215214372000,
4799308.sdb,28559082,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-09-18 08:22:38,2017-09-18 08:23:57,2017-09-18 22:28:05,194,16650872,31745292,29205876858550602,2616224616,2617248910,68359651,3054335947150,1608761366797,0,646430,11422824870,211841409612000,12779309200000,
4801457.sdb,28570864,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-09-18 22:29:28,2017-09-19 01:59:53,2017-09-19 16:45:18,194,16680564,33997404,42603550802238313,2773869252,2680463104,69345260,3118030513898,1608698236744,0,660682,12414409023,221579038652000,13926308776000,
4806927.sdb,28591773,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-09-22 00:48:40,2017-09-22 06:10:19,2017-09-22 20:12:34,194,16640924,31211468,32117267891201165,2608850526,2551702917,66980722,2984840534434,1611205984062,0,656571,13619406411,210697467664000,13005995080000,
4808937.sdb,28598134,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-09-22 20:16:02,2017-09-23 02:54:40,2017-09-23 17:04:30,194,16668468,31752780,29874809759624306,2640420914,2632575120,69257049,3067680806717,1609683511387,0,644572,11901937768,212299706208000,13004949920000,
4810850.sdb,28604859,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-09-24 08:15:28,2017-09-24 08:16:45,2017-09-24 22:32:10,194,16541244,32616172,30528944394545637,2678702704,2547227526,66435080,2980344027559,1611767790477,0,653126,13568659404,214537160136000,13092722616000,
4811783.sdb,28609043,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-09-24 22:37:36,2017-09-25 00:51:39,2017-09-25 15:16:05,194,16598180,31696908,33863066530404343,2683823025,2652139482,69912000,3088551956928,1609232845722,0,638784,11715062639,216680956876000,13318335500000,
4817512.sdb,28625792,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-09-28 06:06:40,2017-09-28 06:07:55,2017-09-28 19:40:28,194,16553044,31507724,51874665844245844,2547681800,2570747384,67355317,3004766364810,1611617931446,0,643641,14032921788,204509964716000,11733209992000,
4819126.sdb,28631581,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-09-28 19:43:23,2017-09-29 06:54:25,2017-09-29 21:43:05,194,16602320,31751084,43695207006977616,2778652805,2661781492,69436437,3098876990977,1609279041272,0,631212,12151811970,222861088492000,13509453612000,
4824238.sdb,28643596,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-10-02 08:13:53,2017-10-02 08:15:22,2017-10-02 22:04:52,194,16666604,31712332,41015056300039891,2632123275,2556837931,67451569,2991437278690,1611992236707,0,640801,13682286897,208161768720000,12420874488000,
4825979.sdb,28647902,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-10-02 22:10:46,2017-10-03 05:05:07,2017-10-03 19:00:09,194,16592256,31730252,35197847252665376,2620739876,2623723566,69105539,3060566244407,1609326520381,0,633636,11598255710,209473669892000,12609389608000,
4830040.sdb,28659121,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-10-05 00:46:46,2017-10-05 08:10:34,2017-10-05 22:06:46,194,16597192,31730476,36548625906491208,2610220784,2572324788,67066836,3006377185996,1611960182706,0,643579,13826601829,210021648432000,12359372452000,
4831908.sdb,28672424,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-10-05 22:09:21,2017-10-06 09:08:36,2017-10-06 23:04:30,194,16569136,31719340,36102921195329462,2606150670,2670009199,69442825,3106832057404,1609075230372,0,644146,11956852609,210025007088000,12371740416000,
4837515.sdb,28718506,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-10-09 08:12:52,2017-10-09 09:49:29,2017-10-09 23:29:21,194,16573296,36140684,44279073317552690,2596638213,2608188475,68767321,3044629149682,1607918092225,0,651511,11979342169,205796127324000,12376108052000,
4848781.sdb,28771266,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-10-14 01:31:32,2017-10-14 06:51:22,2017-10-14 21:18:02,194,16551672,31743500,34589986383767882,2715767764,2647342373,69164947,3084618727213,1609043252768,0,637461,11440616789,217129037668000,13352258916000,
4851854.sdb,28780565,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-10-16 00:53:01,2017-10-16 02:42:06,2017-10-16 16:16:48,194,16624012,34833004,54298549977161865,2574331189,2628674335,68768512,3065480927201,1609490194449,0,651058,12015835138,204587915772000,12031717840000,
4864967.sdb,28823027,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-10-22 09:50:47,2017-10-22 09:53:33,2017-10-22 23:41:37,194,16544892,38269180,39487847807232865,2610856796,2639554539,69165878,3074714048474,1609368511532,0,645473,12059516798,207795297444000,12488944892000,
4877283.sdb,28900380,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-10-28 08:03:00,2017-10-29 00:35:26,2017-10-29 15:57:26,194,16607040,31676044,32292906934523703,2687316896,2611333340,68807107,3047410875467,1608481029687,0,648063,12209801331,216097367880000,13138150256000,
4883029.sdb,28935681,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-11-01 10:24:00,2017-11-01 10:33:34,2017-11-02 00:27:36,194,16532876,31751340,39277382290499398,2598439124,2554894820,67250497,2989380120881,1611863477555,0,650259,13608125335,209107968576000,12686164884000,
4884546.sdb,28945581,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-11-02 00:31:38,2017-11-02 09:49:10,2017-11-03 00:03:32,194,16564524,36367820,29040986474253946,2661685632,2621691215,68348906,3058252401944,1609525161968,0,640843,11652556304,213701925444000,13320402908000,
4886691.sdb,28955303,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-11-03 00:04:51,2017-11-03 05:53:07,2017-11-03 20:08:39,194,16630620,33325404,30508389765010030,2681562674,2612007175,68253721,3048892045040,1607897219842,0,647360,12010606730,214136720332000,13356383140000,
4890395.sdb,28964294,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-11-05 07:51:49,2017-11-05 07:53:08,2017-11-05 22:37:15,194,16599808,36421996,40839378324266609,2735105788,2648804464,68637427,3086276737091,1608226013440,0,644693,12072441980,221369307444000,13864940716000,
4894449.sdb,28974538,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-11-07 03:12:44,2017-11-07 03:14:13,2017-11-07 19:45:39,194,16649624,31554540,33291015396522440,3057411445,2655548249,69797875,3092744861643,1608833708786,0,648755,12262569084,246839520556000,16757517888000,
4899661.sdb,29006852,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-11-09 01:39:22,2017-11-09 02:48:13,2017-11-09 17:48:48,194,16669028,31702988,49400813397464003,2811475394,2633191607,68449168,3069626733612,1609421659147,0,649893,11645675349,225202790008000,14305000736000,
4903042.sdb,29024666,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-11-10 10:23:37,2017-11-10 10:24:47,2017-11-10 23:57:02,194,16562576,36156588,51505272835814319,2566462738,2511219473,66561419,2945077809115,1611368151431,0,647733,13691027436,203578479948000,12541196692000,
4904966.sdb,29028251,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-11-11 00:00:53,2017-11-11 02:39:23,2017-11-11 16:16:46,194,16586700,33942860,48775173252507922,2566482681,2646234215,69634071,3082944433887,1609659910384,0,653553,11646735468,205139705276000,12319900156000,
4906912.sdb,29032718,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-11-12 08:30:16,2017-11-12 08:33:30,2017-11-12 21:44:40,194,16548624,36311244,54125861436001884,2477112515,2524927984,66749570,2959038228439,1611439099807,0,647235,13760147476,198756659320000,11748924764000,
4911086.sdb,29046699,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-11-14 01:15:55,2017-11-14 01:18:44,2017-11-14 15:12:10,194,16621976,31727436,38358914543313635,2612383976,2547887077,66711814,2982239590103,1611634472106,0,655141,13492712331,209050255664000,12679655232000,
4914388.sdb,29061273,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-11-15 05:59:37,2017-11-15 19:49:34,2017-11-15 19:49:34,194,16630300,34747036,54457985520901653,2506278773,2626309588,69107729,3062434859391,1608076734281,0,659305,12268468541,202029224828000,12380618728000,
4917577.sdb,29070110,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-11-16 10:53:54,2017-11-17 00:58:23,2017-11-17 00:58:23,194,16550232,31518188,31195281401523788,2646006732,2637569747,69225295,3073987389669,1609368033008,0,681372,11815949640,210810396168000,13458364780000,
4923441.sdb,29082472,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-11-19 03:33:45,2017-11-19 03:35:06,2017-11-19 17:16:50,194,16620292,33758304,42717700477774371,2591872268,2648332208,69545185,3085309117566,1609906330667,0,668851,11818563934,205565710620000,13083918136000,
4925644.sdb,29088325,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-11-20 06:42:01,2017-11-20 20:05:56,2017-11-20 20:05:56,194,16617392,30467004,54601393805217361,2521409381,2550062313,67622438,2985055507745,1611416439051,0,677222,13761790838,201236289060000,12274412540000,
4933894.sdb,29148901,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-11-23 19:11:02,2017-11-24 04:35:52,2017-11-24 19:04:07,194,16608180,32367436,35806744743453008,2712165422,2592811829,67714317,3028967401571,1608953922221,0,642190,11601529684,218035361000000,12887332484000,
4936090.sdb,29174490,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-11-24 22:05:41,2017-11-25 05:44:06,2017-11-25 19:34:50,194,16524968,36338764,39035324380347694,2583241341,2687043439,69884485,3124548845639,1609085573873,0,640119,12558449787,208709451036000,12215322264000,
4938017.sdb,29192515,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-11-26 09:10:09,2017-11-26 09:11:35,2017-11-26 22:26:54,194,16541480,36453612,54764072148199476,2461310177,2677420461,69627340,3115183022575,1609710522271,0,638868,11730322115,200233962860000,11448885436000,
4940410.sdb,29203538,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-11-27 11:43:55,2017-11-27 11:45:58,2017-11-28 00:43:52,194,16631728,38147132,51250426829569879,2412865980,2533459236,67104152,2968394360193,1611894156986,0,644914,13509271476,195807812964000,11199225256000,
4941814.sdb,29214126,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-11-28 00:45:58,2017-11-28 17:46:27,2017-11-28 17:46:27,194,16624148,36435180,50935974700575507,2440968819,2651350518,69186019,3088556391682,1609248218817,0,645740,11632516939,195166878240000,11056970744000,
4956880.sdb,29401664,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-12-05 04:47:09,2017-12-05 04:54:40,2017-12-05 18:10:20,194,16638244,36444844,53569081437817006,2489129592,2610300876,68532430,3046847201021,1608192643043,0,640161,12337095718,200072920000000,11695966332000,
4960226.sdb,29416815,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-12-06 08:01:10,2017-12-06 08:02:23,2017-12-06 22:06:14,194,16571448,34867628,30692846534491385,2627191891,2659681123,68707081,3097040029488,1609882808346,0,635830,11681922168,211622526544000,12883633376000,
4964830.sdb,29439609,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-12-08 04:52:46,2017-12-08 04:54:04,2017-12-08 18:25:06,194,16635848,36421900,52578363086972149,2515128340,2659751830,69414660,3094566137038,1609744054788,0,644852,11950463302,202446427760000,13380395308000,
4967748.sdb,29447927,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-12-09 08:37:10,2017-12-09 08:38:41,2017-12-09 22:27:28,194,16531408,35980396,39705668754629700,2582027959,2549960198,67202757,2982938023361,1611555418330,0,633587,13750376539,207562106408000,12967480644000,
4971464.sdb,29462838,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-12-11 02:43:15,2017-12-11 02:44:27,2017-12-11 17:04:21,194,16641100,36397036,31822303171239098,2660649215,2538364917,67623543,2972576478269,1611573226057,0,640598,13931519131,214873800688000,13894647804000,
4974821.sdb,29481543,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-12-12 07:32:15,2017-12-12 07:33:32,2017-12-12 22:06:48,194,16565192,31127076,36948069524397601,2741712442,2677237922,70512195,3114829186698,1608656977489,0,638339,12671104153,218065194828000,14265339040000,
4980139.sdb,29496644,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-12-14 01:58:39,2017-12-14 01:59:47,2017-12-14 15:30:22,194,16625588,32362348,52297250285604329,2525170359,2636254038,68991280,3073361130258,1608432540165,0,641946,12112605228,202966450568000,12703807036000,
4983592.sdb,29502032,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-12-15 05:32:52,2017-12-15 07:05:14,2017-12-15 20:41:00,194,16579148,36451052,53521692985025313,2536163185,2624242887,68368470,3061520937045,1609510103801,0,645395,11530233461,204260678556000,12839312636000,
4986995.sdb,29510296,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-12-16 10:57:21,2017-12-16 10:58:40,2017-12-17 00:33:54,194,16562168,33467788,46792762530706636,2545379976,2546798024,67142520,2981961580406,1611552938115,0,641747,13621000071,204441364084000,12508179576000,
4991110.sdb,29532990,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-12-18 03:53:19,2017-12-18 03:54:47,2017-12-18 17:38:55,194,16584884,28661724,40907749031329729,2586345392,2557181514,66955208,2992566708292,1611310057538,0,639923,13520152800,206294720404000,12955610592000,
4993501.sdb,29541509,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-12-19 09:17:09,2017-12-19 09:19:51,2017-12-19 23:08:47,194,16533296,40695340,39194169242061913,2608195571,2661859943,69229676,3099198938813,1608980342973,0,639948,12277495838,207333063520000,13198423056000,
4999704.sdb,29574633,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2017-12-22 08:10:33,2017-12-22 08:12:28,2017-12-22 22:08:19,194,16585652,34136764,33029184723300004,2581312759,2658721786,69358333,3096576851726,1609860229973,0,631431,12056050006,209208350224000,13167637232000,
5057715.sdb,29859190,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2018-01-20 07:08:22,2018-01-20 11:16:38,2018-01-21 00:53:45,194,16632864,31460364,46877877809351041,2552912893,2540794394,66689149,2975039579531,1611330461353,0,671122,13645100672,204377110540000,13012680068000,
5058691.sdb,29862179,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2018-01-21 00:55:47,2018-01-21 01:14:10,2018-01-21 14:36:22,194,16728480,31683500,55105128023026767,2508100945,2634084121,68415142,3071450066569,1609349131778,0,670263,11737694506,200563839132000,12869087092000,
5060023.sdb,29867602,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2018-01-22 04:25:02,2018-01-22 04:26:21,2018-01-22 17:46:23,194,16696608,32844028,55107954720440477,2499832105,2588348644,67903318,3023253314636,1612172928971,0,665986,13710788027,200099779656000,12822855000000,
5064248.sdb,29883183,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2018-01-24 02:06:43,2018-01-24 19:17:06,2018-01-24 19:17:06,194,16616304,36330284,30349375259563194,2668881007,2546780500,67057198,2981064642111,1611362016959,0,663435,13640875988,212851140944000,14373850432000,
5068768.sdb,29899097,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2018-01-26 02:03:31,2018-01-26 04:07:04,2018-01-26 17:24:56,194,16532920,31683884,54914225308549896,2493568295,2528023867,66752824,2961997999657,1611159049199,0,660881,13584592476,199168673072000,13021709320000,
5070483.sdb,29905632,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2018-01-26 17:25:42,2018-01-27 04:15:11,2018-01-27 17:54:50,194,16631736,36353612,43103674936489616,2561167353,2633718274,68892756,3071034912249,1610049184720,0,669961,11977800598,204614323984000,13457775480000,
5072079.sdb,29913255,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2018-01-28 09:30:35,2018-01-28 09:31:50,2018-01-28 22:42:05,194,16656748,36448364,53656512507089159,2479218704,2544307310,66873916,2978390152539,1611546328138,0,661072,13500908034,197980175460000,12317535768000,
5075689.sdb,29925005,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2018-01-30 02:36:04,2018-01-30 10:40:22,2018-01-31 00:03:59,194,16579772,36245008,54868995718782758,2505298743,2526535327,66627186,2960502818781,1611194706377,0,666653,13388569528,200417519296000,13309774344000,
5079251.sdb,29933012,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2018-02-01 03:06:34,2018-02-01 07:25:22,2018-02-01 21:45:37,194,16584884,35336844,31404611954449834,2677502869,2676958782,69875793,3114184091203,1608996470509,0,666309,12427532883,214202775080000,14513709032000,
5083182.sdb,29943181,reinhard (SchiemannDr Reinhard),n02-FEBBRAIO,2018-02-03 04:48:42,2018-02-03 07:21:09,2018-02-03 21:05:26,194,16594432,36360908,43111179875535917,2578482182,2655400556,69597212,3092340537668,1608633253096,0,658598,12351110303,205491111256000,13680338052000,
